datetime	user	rtypes	ptypes	cum_rtypes	cum_ptypes
2010-02-12 14:09:35	parg	0	0	-2	1045
2010-02-12 14:09:40	parg	0	0	-2	1045
2010-02-12 20:57:09	parg	0	0	-2	1045
2010-02-13 16:34:32	tuxpaper	0	0	78	236
2010-02-13 20:48:05	tuxpaper	0	0	78	236
2010-02-13 20:53:37	tuxpaper	0	0	78	236
2010-02-13 20:57:37	tuxpaper	0	0	78	236
2010-02-13 21:06:55	tuxpaper	0	0	78	236
2010-02-13 21:55:53	tuxpaper	0	0	78	236
2010-02-13 21:58:54	tuxpaper	0	0	78	236
2010-02-13 22:37:56	tuxpaper	0	0	78	236
2010-02-13 23:04:54	tuxpaper	0	0	78	236
2010-02-14 18:14:47	tuxpaper	0	0	78	236
2010-02-15 16:43:56	parg	0	0	-2	1045
2010-02-15 16:44:07	parg	0	0	-2	1045
2010-02-15 16:50:28	tuxpaper	0	0	78	236
2010-02-18 16:51:42	tuxpaper	0	0	78	236
2010-02-18 17:03:21	parg	0	0	-2	1045
2010-02-18 17:27:11	parg	0	0	-2	1045
2010-02-18 17:27:12	parg	0	0	-2	1045
2010-02-19 14:03:20	parg	0	9	-2	1054
2010-02-19 17:50:35	tuxpaper	0	0	78	236
2010-02-19 17:59:58	tuxpaper	0	0	78	236
2010-02-19 18:00:48	tuxpaper	0	0	78	236
2010-02-19 18:01:06	tuxpaper	0	0	78	236
2010-02-19 18:03:27	tuxpaper	0	0	78	236
2010-02-19 19:50:28	tuxpaper	0	0	78	236
2010-02-22 01:25:54	tuxpaper	0	0	78	236
2010-02-22 01:33:56	tuxpaper	0	0	78	236
2010-02-22 01:33:57	tuxpaper	0	13	78	249
2010-02-22 01:34:33	tuxpaper	0	0	78	249
2010-02-22 01:34:53	tuxpaper	0	0	78	249
2010-02-22 12:52:24	tuxpaper	0	0	78	249
2010-02-22 18:24:57	parg	0	6	-2	1060
2010-02-22 19:28:52	tuxpaper	0	0	78	249
2010-02-23 15:54:57	parg	0	0	-2	1060
2010-02-23 15:55:01	parg	0	0	-2	1060
2010-02-23 18:45:00	parg	0	0	-2	1060
2010-02-23 18:45:04	parg	0	0	-2	1060
2010-02-23 20:17:08	parg	0	0	-2	1060
2010-02-23 20:17:09	parg	0	0	-2	1060
2010-02-24 13:54:11	parg	0	0	-2	1060
2010-02-24 18:16:10	parg	0	2	-2	1062
2010-02-26 15:49:53	parg	0	0	-2	1062
2010-02-26 17:39:02	parg	0	0	-2	1062
2010-02-26 17:39:05	parg	0	0	-2	1062
2010-02-26 18:24:38	tuxpaper	0	0	78	249
2010-02-26 18:29:43	tuxpaper	0	0	78	249
2010-02-26 18:33:41	parg	0	0	-2	1062
2010-02-28 14:19:39	tuxpaper	0	0	78	249
2010-03-01 02:43:45	tuxpaper	0	0	78	249
2010-03-01 11:51:10	parg	0	1	-2	1063
2010-03-01 12:38:37	tuxpaper	0	0	78	249
2010-03-01 12:39:06	tuxpaper	0	0	78	249
2010-03-01 12:46:15	parg	0	0	-2	1063
2010-03-01 17:55:44	parg	0	0	-2	1063
2010-03-01 18:32:22	parg	0	0	-2	1063
2010-03-01 23:54:21	parg	0	0	-2	1063
2010-03-01 23:54:22	parg	0	1	-2	1064
2010-03-02 00:27:38	parg	0	0	-2	1064
2010-03-02 05:23:27	tuxpaper	0	0	78	249
2010-03-02 15:33:31	parg	0	0	-2	1064
2010-03-02 18:02:40	parg	0	0	-2	1064
2010-03-02 20:08:43	parg	0	0	-2	1064
2010-03-02 20:08:45	parg	0	0	-2	1064
2010-03-03 12:42:46	parg	0	0	-2	1064
2010-03-03 14:39:59	tuxpaper	0	0	78	249
2010-03-03 23:02:20	parg	0	0	-2	1064
2010-03-04 00:24:28	parg	0	0	-2	1064
2010-03-04 00:28:41	parg	0	1	-2	1065
2010-03-04 14:26:22	parg	0	0	-2	1065
2010-03-04 16:32:58	parg	0	0	-2	1065
2010-03-04 19:02:33	parg	0	0	-2	1065
2010-03-04 19:02:36	parg	0	0	-2	1065
2010-03-04 19:20:06	parg	0	0	-2	1065
2010-03-05 16:38:20	parg	0	0	-2	1065
2010-03-05 19:41:36	parg	0	3	-2	1068
2010-03-05 20:12:48	parg	0	0	-2	1068
2010-03-06 03:57:13	tuxpaper	0	1	78	250
2010-03-06 03:57:15	tuxpaper	0	0	78	250
2010-03-06 03:58:24	tuxpaper	0	0	78	250
2010-03-06 15:57:43	tuxpaper	0	0	78	250
2010-03-07 00:49:57	tuxpaper	0	0	78	250
2010-03-07 00:51:21	tuxpaper	0	0	78	250
2010-03-07 00:54:49	tuxpaper	0	0	78	250
2010-03-07 15:31:29	tuxpaper	0	0	78	250
2010-03-07 15:38:47	tuxpaper	0	0	78	250
2010-03-07 15:38:50	tuxpaper	0	0	78	250
2010-03-07 15:38:59	tuxpaper	0	0	78	250
2010-03-07 15:39:04	tuxpaper	0	0	78	250
2010-03-07 15:39:07	tuxpaper	0	0	78	250
2010-03-07 15:39:10	tuxpaper	0	0	78	250
2010-03-07 15:39:12	tuxpaper	0	0	78	250
2010-03-07 16:20:10	tuxpaper	0	0	78	250
2010-03-07 18:28:56	tuxpaper	0	0	78	250
2010-03-08 17:07:36	tuxpaper	0	0	78	250
2010-03-09 16:55:06	parg	0	0	-2	1068
2010-03-09 17:29:08	parg	0	1	-2	1069
2010-03-09 22:38:57	tuxpaper	0	0	78	250
2010-03-09 22:38:58	tuxpaper	0	0	78	250
2010-03-09 22:57:46	tuxpaper	0	0	78	250
2010-03-09 23:18:30	tuxpaper	0	0	78	250
2010-03-10 01:49:14	tuxpaper	0	0	78	250
2010-03-10 01:51:20	tuxpaper	0	0	78	250
2010-03-10 02:14:54	tuxpaper	0	0	78	250
2010-03-10 04:16:38	tuxpaper	0	1	78	251
2010-03-10 19:05:02	parg	0	0	-2	1069
2010-03-10 20:13:36	tuxpaper	0	0	78	251
2010-03-11 12:11:31	parg	0	0	-2	1069
2010-03-11 12:11:32	parg	0	0	-2	1069
2010-03-12 13:20:32	tuxpaper	0	0	78	251
2010-03-12 13:25:08	tuxpaper	0	0	78	251
2010-03-12 14:23:59	parg	0	0	-2	1069
2010-03-12 17:15:20	tuxpaper	0	1	78	252
2010-03-12 17:15:46	tuxpaper	0	0	78	252
2010-03-13 20:55:18	gudy	-2	1	-2	2
2010-03-14 18:58:55	tuxpaper	0	0	78	252
2010-03-14 19:00:55	tuxpaper	0	0	78	252
2010-03-14 19:01:25	tuxpaper	0	0	78	252
2010-03-15 12:57:06	parg	0	0	-2	1069
2010-03-15 13:01:35	parg	0	0	-2	1069
2010-03-15 17:16:13	parg	0	0	-2	1069
2010-03-15 19:01:16	gudy	0	1	-2	3
2010-03-15 19:01:28	gudy	0	0	-2	3
2010-03-16 12:55:56	tuxpaper	0	1	78	253
2010-03-16 12:58:01	parg	0	0	-2	1069
2010-03-16 12:58:08	tuxpaper	0	0	78	253
2010-03-16 12:59:00	tuxpaper	0	0	78	253
2010-03-16 13:40:23	parg	0	0	-2	1069
2010-03-16 14:29:14	tuxpaper	0	0	78	253
2010-03-16 14:46:40	parg	0	0	-2	1069
2010-03-16 14:59:14	parg	0	0	-2	1069
2010-03-16 16:57:57	parg	0	0	-2	1069
2010-03-16 18:15:09	parg	0	0	-2	1069
2010-03-16 18:19:40	parg	0	1	-2	1070
2010-03-16 18:38:09	parg	0	0	-2	1070
2010-03-16 19:52:52	parg	0	0	-2	1070
2010-03-17 16:09:04	parg	0	0	-2	1070
2010-03-17 19:44:35	parg	0	0	-2	1070
2010-03-18 01:39:34	parg	0	0	-2	1070
2010-03-18 12:53:42	tuxpaper	0	0	78	253
2010-03-18 15:03:22	parg	0	0	-2	1070
2010-03-18 16:23:59	tuxpaper	0	0	78	253
2010-03-18 16:28:07	tuxpaper	0	1	78	254
2010-03-18 17:19:57	parg	0	0	-2	1070
2010-03-18 19:45:32	parg	0	0	-2	1070
2010-03-18 20:18:12	parg	0	1	-2	1071
2010-03-18 20:26:59	parg	0	0	-2	1071
2010-03-19 13:19:52	tuxpaper	0	0	78	254
2010-03-19 13:30:42	tuxpaper	0	0	78	254
2010-03-19 16:54:29	tuxpaper	0	0	78	254
2010-03-19 20:17:26	tuxpaper	0	0	78	254
2010-03-20 00:47:13	parg	0	0	-2	1071
2010-03-20 16:50:36	tuxpaper	0	0	78	254
2010-03-20 16:51:16	tuxpaper	0	0	78	254
2010-03-20 22:14:20	the8472	0	0	0	49
2010-03-21 17:23:59	parg	0	1	-2	1072
2010-03-21 17:25:18	parg	0	0	-2	1072
2010-03-21 18:20:23	tuxpaper	0	0	78	254
2010-03-22 14:15:29	parg	0	0	-2	1072
2010-03-22 14:34:39	parg	0	0	-2	1072
2010-03-22 14:45:47	tuxpaper	0	0	78	254
2010-03-22 14:49:07	tuxpaper	0	0	78	254
2010-03-22 17:08:36	parg	0	0	-2	1072
2010-03-22 17:08:40	parg	0	0	-2	1072
2010-03-22 17:08:41	parg	0	0	-2	1072
2010-03-22 18:14:39	parg	0	0	-2	1072
2010-03-22 22:27:39	parg	0	0	-2	1072
2010-03-22 22:27:40	parg	0	0	-2	1072
2010-03-23 15:54:30	parg	0	0	-2	1072
2010-03-23 16:51:04	tuxpaper	0	0	78	254
2010-03-23 17:03:13	tuxpaper	0	0	78	254
2010-03-23 17:34:59	parg	0	0	-2	1072
2010-03-23 17:44:37	tuxpaper	0	0	78	254
2010-03-23 23:37:46	parg	0	0	-2	1072
2010-03-24 11:57:50	parg	0	0	-2	1072
2010-03-24 13:05:45	tuxpaper	0	0	78	254
2010-03-24 14:04:46	parg	0	0	-2	1072
2010-03-24 14:53:30	parg	0	0	-2	1072
2010-03-24 17:14:41	parg	0	0	-2	1072
2010-03-24 18:06:24	parg	0	0	-2	1072
2010-03-24 19:33:32	parg	0	0	-2	1072
2010-03-24 20:23:18	tuxpaper	0	0	78	254
2010-03-24 20:34:18	tuxpaper	0	0	78	254
2010-03-24 20:34:37	tuxpaper	0	0	78	254
2010-03-25 02:01:31	tuxpaper	0	0	78	254
2010-03-25 02:13:11	tuxpaper	0	0	78	254
2010-03-27 00:15:38	parg	0	0	-2	1072
2010-03-27 00:15:44	parg	0	0	-2	1072
2010-03-27 00:38:04	tuxpaper	0	0	78	254
2010-03-27 00:43:21	tuxpaper	0	0	78	254
2010-03-27 00:44:47	tuxpaper	0	0	78	254
2010-03-27 00:49:33	tuxpaper	0	0	78	254
2010-03-27 00:50:34	tuxpaper	0	0	78	254
2010-03-27 00:54:09	tuxpaper	0	0	78	254
2010-03-27 00:56:09	tuxpaper	0	0	78	254
2010-03-27 00:57:22	tuxpaper	0	0	78	254
2010-03-27 00:58:26	tuxpaper	0	0	78	254
2010-03-27 01:09:57	tuxpaper	0	0	78	254
2010-03-27 01:19:55	tuxpaper	0	0	78	254
2010-03-27 23:25:29	the8472	0	0	0	49
2010-03-27 23:39:45	parg	0	0	-2	1072
2010-03-28 15:44:40	tuxpaper	0	0	78	254
2010-03-28 21:01:35	tuxpaper	0	0	78	254
2010-03-28 22:51:22	tuxpaper	0	0	78	254
2010-03-28 22:55:26	tuxpaper	0	0	78	254
2010-03-28 23:31:30	tuxpaper	0	0	78	254
2010-03-28 23:34:07	tuxpaper	0	1	78	255
2010-03-28 23:58:29	tuxpaper	0	0	78	255
2010-03-29 12:56:58	parg	0	0	-2	1072
2010-03-29 13:28:16	tuxpaper	0	2	78	257
2010-03-29 14:33:22	tuxpaper	0	0	78	257
2010-03-29 14:34:51	tuxpaper	0	0	78	257
2010-03-29 14:36:38	tuxpaper	0	2	78	259
2010-03-29 14:36:39	tuxpaper	0	0	78	259
2010-03-29 14:44:57	tuxpaper	0	0	78	259
2010-03-29 16:05:06	tuxpaper	0	0	78	259
2010-03-29 16:11:50	parg	0	0	-2	1072
2010-03-29 17:42:32	tuxpaper	0	0	78	259
2010-03-29 19:41:25	parg	0	0	-2	1072
2010-03-29 19:41:26	parg	0	0	-2	1072
2010-03-29 19:50:24	tuxpaper	0	0	78	259
2010-03-29 19:59:56	tuxpaper	0	0	78	259
2010-03-30 17:24:01	tuxpaper	0	0	78	259
2010-03-30 18:44:26	tuxpaper	0	0	78	259
2010-04-01 15:22:26	tuxpaper	0	0	78	259
2010-04-01 15:40:30	tuxpaper	0	0	78	259
